ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),5.2
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,9.966667
ENDPOS5 (UnityEngine.Transform),1,Controller (right),12.85556
ENDPOS2 (UnityEngine.Transform),1.25,ENDPOS2,14.92222
ENDPOS1 (UnityEngine.Transform),2,Controller (right),17.95556
ENDPOS1 (UnityEngine.Transform),1,Controller (right),22.34444
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),24.37778
ENDPOS5 (UnityEngine.Transform),2,Controller (right),27.68889
ENDPOS2 (UnityEngine.Transform),1,Controller (right),31.53333
ENDPOS1 (UnityEngine.Transform),2,ENDPOS1,34.31111
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),38.01111
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),41.31111
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),46.5
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,50.96667
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),53.23333
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),58.03334
ENDPOS2 (UnityEngine.Transform),1,Controller (right),60.54445
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,63.53334
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,66.81111
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),70.34444
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,73.8
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),76.34444
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,79.51112
ENDPOS4 (UnityEngine.Transform),1.5,Controller (right),82.1
ENDPOS2 (UnityEngine.Transform),1.25,ENDPOS2,86.65556
ENDPOS1 (UnityEngine.Transform),2,Controller (right),91.18889
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),93.26667
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),96.95556
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,101.6889
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,105.6444
ENDPOS3 (UnityEngine.Transform),1,Controller (right),110.3889
ENDPOS2 (UnityEngine.Transform),1.25,ENDPOS2,113.1111
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,115.0333
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),118.7556
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),122.5889
ENDPOS1 (UnityEngine.Transform),1,Controller (right),125.5667
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),128.3778
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),133.1222
ENDPOS4 (UnityEngine.Transform),1,Controller (right),136.8111
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,139.5556
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),144.0222
ENDPOS3 (UnityEngine.Transform),1,Controller (right),147.9889
ENDPOS5 (UnityEngine.Transform),1,Controller (right),151.1
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),153.0111
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),157.7889
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),162.3778
ENDPOS1 (UnityEngine.Transform),1,Controller (right),166.5889
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,168.9444
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),171.0778
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),173.3889
ENDPOS5 (UnityEngine.Transform),2,Controller (right),175.2889
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,178.2667
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,181.4444
ENDPOS5 (UnityEngine.Transform),2,Controller (right),185.8667
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),189.7111
ENDPOS5 (UnityEngine.Transform),1,Controller (right),194.1333
ENDPOS2 (UnityEngine.Transform),1.5,ENDPOS2,198.2
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),201.8333
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),206.2778
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),209.2778
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,211.6333
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,215.9778
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),218.5333
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),222.3445
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),227.0111
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),231.0556
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),235.3333
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),239.6556
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),242.2444
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),245.8667
ENDPOS2 (UnityEngine.Transform),1.5,ENDPOS2,249.1333
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,253.4333
ENDPOS4 (UnityEngine.Transform),1,Controller (right),257.0333
ENDPOS1 (UnityEngine.Transform),1,Controller (right),261.4667
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),263.1444
ENDPOS2 (UnityEngine.Transform),1,Controller (right),268.0222
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,271.5445
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),276.4333
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),279.6778
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),282.8445
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,285.5445
ENDPOS3 (UnityEngine.Transform),1,Controller (right),288.7778
ENDPOS4 (UnityEngine.Transform),1,Controller (right),292.7444
ENDPOS4 (UnityEngine.Transform),1.25,ENDPOS4,295.0334
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),298.2111
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),303.1889
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),306.8
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,309.5334
ENDPOS4 (UnityEngine.Transform),1,Controller (right),312.5334
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),316.1
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,319.8
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),324.4556
ENDPOS5 (UnityEngine.Transform),1,Controller (right),329.2
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),332.0111
ENDPOS3 (UnityEngine.Transform),1,Controller (right),334.9889
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),338.8333
ENDPOS1 (UnityEngine.Transform),2,ENDPOS1,341.9222
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),344.4667
ENDPOS5 (UnityEngine.Transform),2,Controller (right),347.9
ENDPOS2 (UnityEngine.Transform),1,Controller (right),351.8778
